===== BAYENV2.0 =====

input file is set
number of populations is set
number of iterations is set
seed is set
TEST = 0 . So running matrix estimation
MCMC VER 0.71 (THREADED)
ITERATIONS = 100000
INPUT FILE = ../Data/MexSNPs.txt
SEED = -321

num_alleles = 20000.000000
number of loci = 10000
VAR-COVAR MATRIX: ITER = 500
3.374013e-02	2.893655e-02	1.333472e-02	9.452990e-03	4.574551e-02	5.245658e-02	-9.164064e-03	4.481771e-02	1.140038e-02	1.085437e-01	
-6.551184e-03	-1.683950e-02	3.580286e-03	2.474617e-02	-1.418969e-02	-9.164064e-03	5.746102e-02	5.280614e-03	-2.098516e-02	1.854074e-02	
3.010723e-02	1.198665e-02	1.916978e-02	4.031138e-02	3.625231e-02	4.481771e-02	5.280614e-03	1.228929e-01	7.424741e-03	9.174240e-02	
7.454781e-03	2.527816e-03	-3.284536e-03	-1.271233e-02	4.649383e-03	1.140038e-02	-2.098516e-02	7.424741e-03	1.169957e-01	4.459648e-02	
7.219008e-02	5.568017e-02	3.187584e-02	3.471977e-02	8.907037e-02	1.085437e-01	1.854074e-02	9.174240e-02	4.459648e-02	2.764553e-01	

VAR-COVAR MATRIX: ITER = 7500
2.537338e-02	2.074324e-02	1.009856e-02	7.872081e-03	3.060300e-02	3.522623e-02	-5.616468e-03	3.224863e-02	9.844852e-03	7.654106e-02	
2.074324e-02	2.739196e-02	6.564619e-03	-2.626577e-03	2.718956e-02	3.091972e-02	-1.592502e-02	1.471107e-02	5.765241e-03	6.115623e-02	
1.009856e-02	6.564619e-03	7.322364e-03	9.519388e-03	1.152641e-02	1.447288e-02	4.297941e-03	2.041371e-02	-1.762340e-03	3.485130e-02	
7.872081e-03	-2.626577e-03	9.519388e-03	2.879968e-02	5.295932e-03	1.099320e-02	2.523220e-02	4.180610e-02	-1.177004e-02	3.787991e-02	
3.060300e-02	2.718956e-02	1.152641e-02	5.295932e-03	4.827923e-02	4.698391e-02	-1.341041e-02	3.862360e-02	7.000453e-03	9.307579e-02	
